country,city,lat,lng,population
Germany,Ludwigsburg,48.8975,9.1922,94859.0
Germany,Gera,50.8806,12.0833,94847.0
Germany,Tübingen,48.52,9.0556,93615.0
Germany,Düren,50.8,6.4833,93323.0
Germany,Flensburg,54.7819,9.4367,92667.0
Germany,Iserlohn,51.3833,7.6667,92404.0
Germany,Villingen-Schwenningen,48.0603,8.4586,88213.0
Germany,Zwickau,50.7167,12.5,87593.0
Germany,Ratingen,51.3,6.85,87513.0
Germany,Lünen,51.6167,7.5167,87266.0
Germany,Konstanz,47.6667,9.1833,85770.0
Germany,Worms,49.6319,8.3653,85609.0
Germany,Marl,51.6667,7.1167,85001.0
Germany,Minden,52.2883,8.9167,83100.0
Germany,Norderstedt,53.7064,10.0103,82719.0
Greece,Athens,37.9842,23.7281,3059764.0
Greece,Thessaloníki,40.6403,22.9356,802572.0
Greece,Piraeus,37.943,23.6469,448051.0
Greece,Týrnavos,39.7333,22.2833,222280.0
Greece,Irákleio,35.3403,25.1344,211370.0
Greece,Pátra,38.25,21.7333,173600.0
Greece,Peristéri,38.0167,23.6833,133630.0
Greece,Lárisa,39.6417,22.4167,112777.0
Greece,Acharnés,38.0833,23.7333,108169.0
Greece,Kallithéa,37.95,23.7,97616.0
Greece,Kalamariá,40.5833,22.95,92248.0
Greece,Glyfáda,37.8667,23.75,89597.0
Greece,Níkaia,37.9667,23.6333,88077.0
Greece,Vólos,39.3667,22.9333,85803.0
Greece,Ílion,38.0333,23.7,84004.0
Greece,Évosmos,40.6689,22.9083,79221.0
Greece,Chalándri,38.0167,23.8,77102.0
Greece,Ilioúpoli,37.9333,23.75,76730.0
Greece,Keratsíni,37.9667,23.6167,75721.0
Greece,Néa Smýrni,37.95,23.7167,72853.0
Greece,Maroúsi,38.05,23.8,71830.0
Greece,Ágios Dimítrios,37.9333,23.7333,71664.0
Greece,Zográfos,37.9783,23.7717,69874.0
Greece,Kavála,40.9333,24.4,65857.0
Greece,Aigáleo,37.992,23.678,65831.0
Greece,Ioánnina,39.6636,20.8522,64896.0
Greece,Palaió Fáliro,37.9333,23.7,64863.0
Greece,Néa Ionía,38.0333,23.75,64611.0
Greece,Agía Paraskeví,38.0117,23.82,62147.0
Greece,Tríkala,39.55,21.7667,61608.0
Greece,Korydallós,37.9833,23.65,61248.0
Greece,Petroúpoli,38.0333,23.6833,60146.0
Greece,Pallíni,38.0,23.8833,59459.0
Greece,Kateríni,40.2667,22.5,59189.0
Greece,Výronas,37.9617,23.7533,59134.0
Greece,Chalkída,38.4625,23.595,59125.0
Greece,Xánthi,41.1333,24.8833,58760.0
Greece,Sérres,41.0833,23.55,58400.0
Greece,Galátsi,38.0167,23.75,57909.0
Greece,Ródos,36.4412,28.2225,56969.0
Greece,Kardítsa,39.3667,21.9167,55979.0
Greece,Thérmi,40.55,23.0167,55358.0
Greece,Chaniá,35.5167,24.0167,53910.0
Greece,Agrínio,38.6167,21.4,50690.0
Greece,Irákleio,38.05,23.7667,50494.0
Greece,Lamía,38.9,22.4333,47529.0
Greece,Kifisiá,38.0833,23.8167,47332.0
Greece,Chaïdári,38.0167,23.65,47051.0
Greece,Stavroúpoli,40.6667,22.9333,45891.0
Greece,Pýrgos,37.6667,21.4333,45365.0
Greece,Dráma,41.15,24.1467,44257.0
Greece,Vergína,40.5203,22.2019,43212.0
Greece,Véroia,40.5167,22.2,43212.0
Greece,Álimos,37.9167,23.7167,43174.0
Greece,Zákynthos,37.8,20.75,41180.0
Greece,Oraiókastro,40.7333,22.9167,40004.0
Greece,Alexandroúpoli,40.85,25.8667,38939.0
Greece,Komotiní,41.1219,25.4042,38532.0
Greece,Kalamáta,37.0378,22.1111,37781.0
Greece,Lagkadás,40.75,23.0667,37022.0
Greece,Pylaía,40.6,22.9833,36843.0
Greece,Ampelókipoi,40.65,22.9167,35846.0
Greece,Sykiés,40.65,22.95,35545.0
Greece,Áno Liósia,38.0833,23.7,35047.0
Greece,Kozáni,40.3,21.7833,34138.0
Greece,Argyroúpoli,37.9,23.75,33312.0
Greece,Vrilíssia,38.0333,23.8333,32417.0
Greece,Ágioi Anárgyroi,38.0267,23.7183,32283.0
Greece,Ptolemaḯda,40.5167,21.6833,32127.0
Greece,Orestiáda,41.5,26.5333,31686.0
Greece,Voúla,37.85,23.75,31497.0
Greece,Asprópyrgos,38.0667,23.5833,31381.0
Greece,Marathónas,38.15,23.95,31331.0
Greece,Cholargós,38.0,23.8,31304.0
Greece,Kórinthos,37.9386,22.9272,30816.0
Greece,Giannitsá,40.7833,22.4,30498.0
Greece,Trípoli,37.5167,22.3833,30383.0
Greece,Salamína,37.9667,23.5,30235.0
Greece,Metamórfosi,38.05,23.75,30174.0
Greece,Gérakas,38.0333,23.85,29939.0
Greece,Livadeiá,38.4333,22.8667,29379.0
Greece,Kamateró,38.0597,23.712,28361.0
Greece,Paianía,37.95,23.85,28036.0
Greece,Chíos,38.3725,26.1375,27015.0
Greece,Agía Varvára,38.0,23.65,26759.0
Greece,Amaliáda,37.8,21.35,26315.0
Greece,Kaisarianí,37.9683,23.7583,26269.0
Greece,Mytilíni,39.1,26.55,25729.0
Greece,Pérama,37.9667,23.5667,25628.0
Greece,Elassóna,39.8833,22.1833,25459.0
Greece,Moscháto,37.95,23.6667,25322.0
Greece,Néa Filadélfeia,38.0367,23.7367,25198.0
Greece,Elefsína,38.0333,23.5333,24910.0
Greece,Réthymno,35.3689,24.4739,24893.0
Greece,Melíssia,38.05,23.8333,23618.0
Greece,Argostóli,38.1733,20.4908,23574.0
Greece,Kérkyra,39.6239,19.9214,23541.0
Greece,Dáfni,37.95,23.7333,23431.0
Greece,Lefkáda,38.7167,20.65,22652.0
Greece,Árgos,37.6167,22.7167,22085.0
Hungary,Budapest,47.4983,19.0408,1686222.0
Hungary,Győr,47.6842,17.6344,246159.0
Hungary,Debrecen,47.53,21.6392,201704.0
Hungary,Szeged,46.25,20.1667,157930.0
Hungary,Szombathely,47.2351,16.6219,147920.0
Hungary,Miskolc,48.1,20.7833,143502.0
Hungary,Pécs,46.0708,18.2331,140330.0
Hungary,Nyíregyháza,47.9558,21.7168,115359.0
Hungary,Kecskemét,46.9075,19.6917,109450.0
Hungary,Sopron,47.6849,16.5831,98479.0
Hungary,Székesfehérvár,47.191,18.4108,96024.0
Hungary,Érd,47.3833,18.9167,71338.0
Hungary,Szolnok,47.1747,20.1764,66426.0
Hungary,Tatabánya,47.5862,18.3949,65861.0
Hungary,Kaposvár,46.3667,17.7833,58830.0
Hungary,Veszprém,47.1,17.9167,56029.0
Hungary,Zalaegerszeg,46.8392,16.8511,55152.0
Hungary,Békéscsaba,46.6833,21.0833,54460.0
Hungary,Eger,47.8989,20.3747,49499.0
Hungary,Dunakeszi,47.6297,19.1381,42747.0
Hungary,Nagykanizsa,46.4558,16.9975,42502.0
Hungary,Hódmezővásárhely,46.4303,20.3189,41781.0
Hungary,Dunaújváros,46.9833,18.9167,41394.0
Hungary,Szigetszentmiklós,47.3453,19.0483,40069.0
Hungary,Cegléd,47.1772,19.7981,36391.0
Hungary,Mosonmagyaróvár,47.8737,17.2687,34165.0
Hungary,Vác,47.7753,19.1311,34001.0
Hungary,Baja,46.1833,18.9536,32759.0
Hungary,Gödöllő,47.6,19.3667,32524.0
Hungary,Salgótarján,48.0853,19.7867,30910.0
Hungary,Ózd,48.2192,20.2869,30550.0
Hungary,Szekszárd,46.3558,18.7039,29707.0
Hungary,Budaörs,47.4606,18.9578,29398.0
Hungary,Hajdúböszörmény,47.6667,21.5167,29310.0
Hungary,Esztergom,47.7856,18.7403,28642.0
Hungary,Kiskunfélegyháza,46.705,19.85,28562.0
Hungary,Pápa,47.3237,17.468,28549.0
Hungary,Szentendre,47.6733,19.0725,28444.0
Hungary,Gyula,46.65,21.2828,27834.0
Hungary,Gyöngyös,47.7833,19.9333,27645.0
Hungary,Ajka,47.1006,17.5522,26408.0
Hungary,Kiskunhalas,46.4319,19.4883,26009.0
Hungary,Jászberény,47.5,19.9167,25844.0
Hungary,Orosháza,46.5678,20.6428,25206.0
Hungary,Szentes,46.6519,20.2572,24905.0
Hungary,Gyál,47.3822,19.2136,24376.0
Hungary,Siófok,46.9,18.05,24021.0
Hungary,Kazincbarcika,48.2531,20.6456,23990.0
Hungary,Hajdúszoboszló,47.45,21.3833,23918.0
Hungary,Dunaharaszti,47.3553,19.0844,23604.0
Hungary,Tata,47.65,18.3167,23549.0
Hungary,Nagykőrös,47.0331,19.7839,23016.0
Hungary,Göd,47.6906,19.1344,21876.0
Hungary,Makó,46.22,20.4789,21759.0
Hungary,Vecsés,47.4108,19.2722,21383.0
Hungary,Veresegyház,47.6569,19.2847,21039.0
Hungary,Fót,47.6092,19.1928,20859.0
Hungary,Komárom,47.74,18.1217,20391.0
Hungary,Gyömrő,47.4353,19.3986,20332.0
Hungary,Hatvan,47.6681,19.6697,19943.0
Hungary,Monor,47.3475,19.4489,19743.0
Hungary,Komló,46.1911,18.2611,19679.0
Hungary,Várpalota,47.1972,18.1394,19395.0
Hungary,Törökszentmiklós,47.1833,20.4167,19196.0
Hungary,Pomáz,47.6472,19.0269,18410.0
Hungary,Szigethalom,47.3228,19.0128,18331.0
Hungary,Karcag,47.3167,20.9333,18270.0
Hungary,Százhalombatta,47.3167,18.9114,17971.0
Hungary,Paks,46.6219,18.8558,17917.0
Hungary,Oroszlány,47.4892,18.3164,17873.0
Hungary,Keszthely,46.7675,17.2463,17849.0
Hungary,Dabas,47.1833,19.3167,17542.0
Hungary,Békés,46.7769,21.125,17526.0
Hungary,Pécel,47.4911,19.3419,17377.0
Hungary,Mohács,45.9958,18.6797,17200.0
Hungary,Dombóvár,46.3769,18.131,17041.0
Hungary,Balmazújváros,47.6167,21.35,16948.0
Hungary,Hajdúnánás,47.85,21.4333,16087.0
Hungary,Budakeszi,47.5111,18.93,15862.0
Hungary,Mezőkövesd,47.8067,20.5647,15541.0
Hungary,Mezőtúr,47.0042,20.6181,15469.0
Hungary,Csongrád,46.7111,20.1403,15409.0
Hungary,Biatorbágy,47.4742,18.8236,15338.0
Hungary,Mátészalka,47.9431,22.3167,15157.0
Hungary,Kisvárda,48.2264,22.0844,14888.0
Hungary,Tiszaújváros,47.9228,21.0519,14700.0
Hungary,Abony,47.1892,20.0053,14624.0
Hungary,Törökbálint,47.4356,18.9156,14517.0
Hungary,Pilisvörösvár,47.6211,18.9108,14468.0
Hungary,Szarvas,46.85,20.6,14464.0
Hungary,Kalocsa,46.5333,18.9856,14433.0
Hungary,Sárvár,47.25,16.9333,14200.0
Hungary,Hajdúsámson,47.6,21.7667,14170.0
Hungary,Tapolca,46.8828,17.4411,14006.0
Hungary,Berettyóújfalu,47.2167,21.55,13999.0
Hungary,Balassagyarmat,48.0712,19.2937,13917.0
Hungary,Gárdony,47.1973,18.6091,13750.0
Hungary,Albertirsa,47.24,19.6067,13724.0
Hungary,Kerepestarcsa,47.5478,19.2633,13569.0
Hungary,Mór,47.3717,18.2086,13509.0
Ireland,Dublin,53.3497,-6.2603,592713.0
Ireland,Finglas,53.3892,-6.2969,330506.0
Ireland,Cork,51.9,-8.4731,222333.0
Ireland,Galway,53.2729,-9.0418,83456.0
Ireland,Tallaght,53.2878,-6.3411,81022.0
Ireland,Limerick,52.6653,-8.6238,62702.0
Ireland,Lucan,53.3592,-6.4389,57550.0
Ireland,Waterford,52.2583,-7.119,48369.0
Ireland,Clondalkin,53.3187,-6.4092,47938.0
Ireland,Drogheda,53.715,-6.3525,40956.0
Ireland,Dún Dealgan,54.0044,-6.4003,39004.0
Ireland,Swords,53.4597,-6.2181,36924.0
Ireland,Navan,53.6528,-6.6814,33886.0
Ireland,Blackrock,53.3015,-6.1778,28557.0
Ireland,Douglas,51.8744,-8.435,26883.0
Ireland,Tralee,52.2675,-9.6962,26079.0
Ireland,Carlow,52.8306,-6.9317,24272.0
Ireland,Ennis,52.8463,-8.9807,24253.0
Ireland,Dunleary,53.3,-6.14,23857.0
Ireland,Port Laoise,53.0309,-7.3008,23494.0
Ireland,Rathfarnham,53.3006,-6.2828,23276.0
Ireland,Baile Átha Luain,53.4236,-7.9425,22869.0
Ireland,Ashtown,53.3753,-6.3306,22740.0
Ireland,Mullingar,53.5333,-7.35,22667.0
Ireland,Letterkenny,54.95,-7.7333,22549.0
Ireland,Kilkenny,52.6477,-7.2561,22179.0
Ireland,Greystones,53.1408,-6.0631,22009.0
Ireland,Naas,53.2158,-6.6669,21393.0
Ireland,Celbridge,53.3416,-6.5442,20601.0
Ireland,Wexford,52.3383,-6.4617,20188.0
Ireland,Ballyfermot,53.3428,-6.3548,19557.0
Ireland,Sligo,54.2667,-8.4833,19199.0
Ireland,Ballincollig,51.8833,-8.5833,18621.0
Ireland,Mullach Íde,53.4508,-6.1544,18608.0
Ireland,Clonmel,52.355,-7.7039,18369.0
Ireland,Carrigaline,51.8117,-8.3986,18239.0
Ireland,Stillorgan,53.2888,-6.1958,18212.0
Ireland,Terenure,53.3097,-6.2853,17972.0
Ireland,Maigh Nuad,53.385,-6.5936,17259.0
Ireland,Baile an Bhiataigh,53.7014,-6.2461,15642.0
Ireland,Donacarney,53.7133,-6.2792,15642.0
Ireland,Leixlip,53.3636,-6.4864,15504.0
Ireland,Tullamore,53.2667,-7.5,14607.0
Ireland,Killarney,52.0588,-9.5072,14412.0
Ireland,Midleton,51.9094,-8.1736,13906.0
Ireland,Arklow,52.7941,-6.1649,13399.0
Ireland,Castlebar,53.85,-9.3,13054.0
Ireland,Wicklow,52.9779,-6.033,12957.0
Ireland,Cobh,51.851,-8.2967,12347.0
Ireland,Enniscorthy,52.5008,-6.5578,12310.0
Ireland,An Cabhán,53.9908,-7.3606,11741.0
Ireland,Gorey,52.6747,-6.2925,11517.0
Ireland,Tramore,52.1589,-7.1464,11277.0
Ireland,Palmerston,53.3628,-6.3656,11130.0
Ireland,Athy,52.99,-6.99,11035.0
Ireland,Longford,53.727,-7.7998,10952.0
Ireland,Rush,53.5218,-6.0891,10875.0
Ireland,Na Sceirí,53.5828,-6.1083,10743.0
Ireland,Killiney,53.2651,-6.1137,10600.0
Ireland,Ráth Tó,53.5081,-6.4625,10077.0
Ireland,Glanmire,51.9158,-8.3997,9903.0
Ireland,Nenagh,52.8619,-8.1967,9895.0
Ireland,Donabate,53.4872,-6.1519,9669.0
Ireland,Tuam,53.5167,-8.85,9647.0
Ireland,Shannon,52.7137,-8.8686,9222.0
Ireland,Lusca,53.5281,-6.1692,8806.0
Ireland,Kilcock,53.4022,-6.6708,8674.0
Ireland,New Ross,52.3967,-6.9367,8610.0
Ireland,Youghal,51.9517,-7.8456,8564.0
Ireland,Monaghan,54.2478,-6.9708,7894.0
Ireland,Ros Comáin,53.6333,-8.1833,6555.0
Ireland,Carrick on Shannon,53.9469,-8.09,4743.0
Ireland,Donegal,54.65,-8.117,2618.0
Ireland,Lifford,54.8356,-7.4779,1613.0
Ireland,Trim,53.555,-6.7917,
Italy,Rome,41.8931,12.4828,2748109.0
Italy,Milan,45.4669,9.19,1354196.0
Italy,Naples,40.8358,14.2486,913462.0
Italy,Turin,45.0792,7.6761,841600.0
Italy,Palermo,38.1157,13.3613,630167.0
Italy,Genoa,44.4072,8.934,558745.0
Italy,Bologna,44.4939,11.3428,387971.0
Italy,Florence,43.7714,11.2542,360930.0
Italy,Bari,41.1253,16.8667,316015.0
Italy,Catania,37.5027,15.0873,311584.0
Italy,Verona,45.4386,10.9928,255588.0
Italy,Venice,45.4397,12.3319,250369.0
Italy,Messina,38.1936,15.5542,218786.0
Italy,Padova,45.4064,11.8778,206496.0
Italy,Trieste,45.6503,13.7703,198417.0
Italy,Parma,44.8015,10.328,196764.0
Italy,Brescia,45.5389,10.2203,196446.0
Italy,Prato,43.8808,11.0966,195736.0
Italy,Taranto,40.4711,17.2431,188098.0
Italy,Modena,44.6458,10.9257,184153.0
Italy,Reggio di Calabria,38.1144,15.65,170951.0
Italy,Reggio Emilia,44.7,10.6333,169545.0
Italy,Perugia,43.1121,12.3888,161748.0
Italy,Ravenna,44.4161,12.2017,155751.0
Italy,Livorno,43.55,10.3167,152914.0
Italy,Rimini,44.0594,12.5683,149211.0
Italy,Cagliari,39.2167,9.1167,148117.0
Italy,Foggia,41.4584,15.5519,145348.0
Italy,Ferrara,44.8353,11.6199,129340.0
Italy,Latina,41.4672,12.9036,127564.0
Italy,Salerno,40.6806,14.7594,127186.0
Italy,Giugliano in Campania,40.9283,14.2011,123679.0
Italy,Monza,45.5836,9.2736,121799.0
Italy,Sassari,40.7267,8.5592,121021.0
Italy,Bergamo,45.695,9.67,119534.0
Italy,Pescara,42.4643,14.2142,118657.0
Italy,Trento,46.0667,11.1167,118046.0
Italy,Forlì,44.2225,12.0408,116440.0
Italy,Siracusa,37.0692,15.2875,116244.0
Italy,Vicenza,45.55,11.55,109823.0
Italy,Terni,42.5667,12.65,106370.0
Italy,Bolzano,46.4981,11.3548,106107.0
Italy,Roncaglia,45.0437,9.7957,103607.0
Italy,Piacenza,45.05,9.7,102465.0
Italy,Novara,45.45,8.62,101257.0
Italy,Ancona,43.6167,13.5167,98356.0
Italy,Udine,46.0667,13.2333,97808.0
Italy,Andria,41.2317,16.3083,97146.0
Italy,Arezzo,43.4631,11.8781,96260.0
Italy,Cesena,44.1333,12.2333,95778.0
Italy,Pesaro,43.9102,12.9133,95376.0
Italy,Lecce,40.352,18.1691,94783.0
Italy,Barletta,41.3167,16.2833,92427.0
Italy,La Spezia,44.108,9.8289,92119.0
Italy,Alessandria,44.9133,8.62,91059.0
Italy,Mestre,45.4906,12.2381,89376.0
Italy,Pistoia,43.9333,10.9167,89309.0
Italy,Lucca,43.85,10.5167,88798.0
Italy,Pisa,43.7167,10.4,88737.0
Italy,Catanzaro,38.91,16.5875,84670.0
Italy,Treviso,45.6722,12.2422,84607.0
Italy,Como,45.8103,9.0861,83184.0
Italy,Busto Arsizio,45.612,8.8518,82951.0
Italy,Brindisi,40.6383,17.9458,82694.0
Italy,Fiumicino,41.7667,12.2333,81426.0
Italy,Grosseto,42.7722,11.1089,81321.0
Italy,Torre del Greco,40.7853,14.3953,80508.0
Italy,Marsala,37.7981,12.4342,79809.0
Italy,Sesto San Giovanni,45.5333,9.2333,78884.0
Italy,Varese,45.8167,8.8333,78409.0
Italy,Pozzuoli,40.8231,14.1222,76331.0
Italy,Cinisello Balsamo,45.55,9.2167,74528.0
Italy,Aprilia,41.5833,12.65,74126.0
Italy,Casoria,40.9,14.3,74021.0
Italy,Asti,44.9,8.2069,73421.0
Italy,Ragusa,36.925,14.7306,73159.0
Italy,Caserta,41.0667,14.3333,72805.0
Italy,Carpi,44.7833,10.885,71869.0
Italy,Gela,37.0667,14.25,71217.0
Italy,Cremona,45.1333,10.0247,70637.0
Italy,Pavia,45.1853,9.155,70636.0
Italy,Altamura,40.8167,16.55,69880.0
Italy,L’Aquila,42.354,13.392,69558.0
Italy,Imola,44.3531,11.7147,69121.0
Italy,Quartu Sant’Elena,39.2413,9.1839,68585.0
Italy,Sant’Eufemia Lamezia,38.9198,16.2522,67713.0
Italy,Acilia,41.7833,12.3667,66932.0
Italy,Calimera,40.25,18.2833,66777.0
Italy,Massa,44.0333,10.1333,66160.0
Italy,Viterbo,42.4186,12.1042,65949.0
Italy,Potenza,40.6333,15.8,64406.0
Italy,Pomezia,41.6693,12.5021,64119.0
Italy,Cosenza,39.3,16.25,63760.0
Italy,Vittoria,36.95,14.5333,63316.0
Italy,Marina di Carrara,44.0381,10.0456,62923.0
Italy,Castellammare di Stabia,40.6947,14.4803,62772.0
Italy,Vigevano,45.3167,8.8667,62076.0
Italy,Afragola,40.9167,14.3167,61712.0
Italy,Olbia,40.9167,9.5,61048.0
Italy,Viareggio,43.8672,10.2506,60579.0
Latvia,Riga,56.9475,24.1069,605273.0
Latvia,Daugavpils,55.8714,26.5161,77799.0
Latvia,Liepāja,56.5083,21.0111,66680.0
Latvia,Jelgava,56.6522,23.7244,54701.0
Latvia,Jūrmala,56.9665,23.7221,52154.0
Latvia,Ventspils,57.3906,21.5733,32634.0
Latvia,Rēzekne,56.5067,27.3308,26131.0
Latvia,Ogre,56.8169,24.6047,22767.0
Latvia,Valmiera,57.5381,25.4231,22376.0
Latvia,Jēkabpils,56.4975,25.8664,21150.0
Latvia,Salaspils,56.8614,24.35,17826.0
Latvia,Mārupe,56.9069,24.0575,16544.0
Latvia,Tukums,56.9688,23.1535,16318.0
Latvia,Cēsis,57.3131,25.2747,14699.0
Latvia,Sigulda,57.1539,24.8544,14632.0
Latvia,Kuldīga,56.9667,21.9667,9940.0
Latvia,Olaine,56.7844,23.9369,9908.0
Latvia,Bauska,56.4067,24.1875,9811.0
Latvia,Saldus,56.6667,22.4936,9553.0
Latvia,Talsi,57.2444,22.5867,8649.0
Latvia,Dobele,56.6258,23.2811,8589.0
Latvia,Ādaži,57.0769,24.3236,7535.0
Latvia,Ludza,56.5439,27.7211,7524.0
Latvia,Krāslava,55.8956,27.1644,6854.0
Latvia,Aizkraukle,56.6008,25.255,6853.0
Latvia,Līvāni,56.3539,26.1761,6790.0
Latvia,Gulbene,57.175,26.7564,6715.0
Latvia,Limbaži,57.5147,24.7131,6613.0
Latvia,Madona,56.8542,26.2206,6561.0
Latvia,Alūksne,57.4239,27.0503,6175.0
Latvia,Preiļi,56.2942,26.7247,5841.0
Latvia,Balvi,57.1292,27.2667,5584.0
Latvia,Ulbroka,56.9408,24.2861,5583.0
Latvia,Smiltene,57.4242,25.9064,5129.0
Latvia,Ķekava,56.8266,24.23,5039.0
Latvia,Valka,57.7753,26.0214,4564.0
Latvia,Saulkrasti,57.2636,24.4164,3149.0
Latvia,Ropaži,56.9718,24.6318,1681.0
Latvia,Varakļāni,56.6078,26.755,1653.0
Lithuania,Vilnius,54.6872,25.28,581475.0
Lithuania,Kaunas,54.9,23.9333,305120.0
Lithuania,Klaipėda,55.7125,21.135,158420.0
Lithuania,Šiauliai,55.9281,23.3167,104300.0
Lithuania,Panevėžys,55.725,24.3639,87913.0
Lithuania,Alytus,54.4,24.05,51856.0
Lithuania,Marijampolė,54.5567,23.3544,36807.0
Lithuania,Mažeikiai,56.3167,22.3333,33249.0
Lithuania,Jonava,55.0722,24.2806,27134.0
Lithuania,Utena,55.5,25.6,25608.0
Lithuania,Kėdainiai,55.2833,23.9667,23447.0
Lithuania,Telšiai,55.9833,22.25,22261.0
Lithuania,Tauragė,55.2522,22.2897,21416.0
Lithuania,Ukmergė,55.25,24.7667,21048.0
Lithuania,Visaginas,55.6,26.4333,19586.0
Lithuania,Palanga,55.9167,21.0667,18132.0
Lithuania,Plungė,55.9167,21.85,17385.0
Lithuania,Kretinga,55.89,21.2422,17207.0
Lithuania,Šilutė,55.35,21.4833,16200.0
Lithuania,Gargždai,55.7128,21.4033,15932.0
Lithuania,Radviliškis,55.8,23.55,15112.0
Lithuania,Druskininkai,54.0206,23.9725,13170.0
Lithuania,Elektrėnai,54.7886,24.6612,11753.0
Lithuania,Rokiškis,55.9667,25.5833,11606.0
Lithuania,Aukštieji Paneriai,54.6262,25.181,11149.0
Lithuania,Kuršėnai,56.0,22.9333,10651.0
Lithuania,Jurbarkas,55.0833,22.7667,10571.0
Lithuania,Likiškiai,54.4,23.981,10489.0
Lithuania,Biržai,56.2,24.75,10444.0
Lithuania,Vilkaviškis,54.6667,23.0333,10291.0
Lithuania,Garliava,54.8167,23.8667,10110.0
Lithuania,Grigiškės,54.6694,25.0917,9750.0
Lithuania,Raseiniai,55.3797,23.1239,9686.0
Lithuania,Lentvaris,54.6333,25.05,9680.0
Lithuania,Prienai,54.6333,23.95,8894.0
Lithuania,Anykščiai,55.5344,25.1072,8638.0
Lithuania,Joniškis,56.2333,23.6167,8466.0
Lithuania,Kaišiadorys,54.8653,24.4682,8334.0
Lithuania,Naujoji Akmenė,56.3167,22.8833,8170.0
Lithuania,Varėna,54.2167,24.5667,8042.0
Lithuania,Kelmė,55.6333,22.9333,7512.0
Lithuania,Šalčininkai,54.3111,25.3806,6841.0
Lithuania,Pasvalys,56.0611,24.4,6411.0
Lithuania,Kupiškis,55.8333,24.9667,6178.0
Lithuania,Zarasai,55.7306,26.2472,5942.0
Lithuania,Trakai,54.6333,24.9333,5912.0
Lithuania,Širvintos,55.05,24.95,5802.0
Lithuania,Molėtai,55.2333,25.4167,5783.0
Lithuania,Kazlų Rūda,54.7492,23.4865,5507.0
Lithuania,Šakiai,54.9556,23.0444,5440.0
Lithuania,Skuodas,56.2667,21.5333,5346.0
Lithuania,Ignalina,55.3406,26.1605,4998.0
Lithuania,Šilalė,55.4833,22.1833,4699.0
Lithuania,Pakruojis,55.9833,23.85,4490.0
Lithuania,Švenčionys,55.1333,26.1556,4480.0
Lithuania,Kalvarija,54.4147,23.2281,4025.0
Lithuania,Lazdijai,54.2347,23.5167,3895.0
Lithuania,Rietavas,55.7167,21.9333,3253.0
Lithuania,Birštonas,54.6,24.0333,3094.0
Lithuania,Nida,55.3033,21.0056,2385.0
Lithuania,Pagėgiai,55.1333,21.9167,57.0
Luxembourg,Luxembourg,49.6117,6.1319,132780.0
Luxembourg,Esch-sur-Alzette,49.4969,5.9806,36625.0
Luxembourg,Dudelange,49.4833,6.0833,21953.0
Luxembourg,Differdange,49.5222,5.8917,15455.0
Luxembourg,Diekirch,49.8681,6.1567,7047.0
Luxembourg,Echternach,49.8117,6.4217,5870.0
Luxembourg,Wiltz,49.9661,5.9325,5427.0
Luxembourg,Grevenmacher,49.6806,6.4417,4981.0
Luxembourg,Remich,49.5444,6.3667,4015.0
Luxembourg,Vianden,49.9,6.2,2161.0
Luxembourg,Capellen,49.6444,5.9897,1986.0
Luxembourg,Clervaux,50.05,6.0333,1468.0
Luxembourg,Mersch,49.75,6.1,
Luxembourg,Redange-sur-Attert,49.7652,5.8894,
Malta,Valletta,35.8983,14.5125,480134.0
Malta,Qormi,35.8794,14.4722,93897.0
Malta,Saint Paul’s Bay,35.9483,14.4017,32042.0
Malta,Birkirkara,35.8967,14.4625,24356.0
Malta,Sliema,35.9122,14.5042,22591.0
Malta,Mosta,35.9097,14.4261,20241.0
Malta,Marsaskala,35.8625,14.5675,15579.0
Malta,Żabbar,35.8772,14.5381,15404.0
Malta,Naxxar,35.915,14.4447,14890.0
Malta,San Ġwann,35.9094,14.4786,14720.0
Malta,San Ġiljan,35.9186,14.49,13792.0
Malta,Żebbuġ,35.8731,14.4419,11903.0
Malta,Fgura,35.8725,14.5228,11670.0
Malta,Żejtun,35.8556,14.5333,11508.0
Malta,Rabat,35.8817,14.3989,11497.0
Malta,Attard,35.8928,14.4383,10930.0
Malta,Żurrieq,35.8292,14.4758,10823.0
Malta,Mellieħa,35.9564,14.3664,10087.0
Malta,Swieqi,35.9208,14.48,10064.0
Malta,Ħamrun,35.8861,14.4894,9743.0
Malta,Birżebbuġa,35.8256,14.5281,9736.0
Malta,Siġġiewi,35.8542,14.4383,8721.0
Malta,Paola,35.8728,14.5075,8706.0
Malta,Tarxien,35.8658,14.5119,8583.0
Malta,Imsida,35.8978,14.4894,8545.0
Malta,Gżira,35.905,14.4944,8029.0
Malta,Santa Venera,35.8897,14.4778,6932.0
Malta,Victoria,36.0436,14.2431,6901.0
Malta,Luqa,35.8597,14.4892,5945.0
Malta,Cospicua,35.8822,14.5222,5395.0
Malta,Xagħra,36.0503,14.2675,4886.0
Malta,Għaxaq,35.8483,14.5172,4722.0
Malta,Nadur,36.0381,14.295,4509.0
Malta,Marsa,35.8833,14.4947,4401.0
Malta,Pietà,35.8931,14.4936,4020.0
Malta,Balzan,35.8981,14.4533,3958.0
Malta,Pembroke,35.9264,14.4808,3645.0
Malta,Imġarr,35.9197,14.3664,3629.0
Malta,Dingli,35.8603,14.3814,3608.0
